date,subjID,subjSex,treatment,stimuli_angle_pos,stimuli_angle_size,trialn,noisesize,stimn,side,stim_type,turn,turnside,turndelay,peakmagnitude,peakduration
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,1,Left,0.5851442813873291,12.527374267578123,0.3914670944213867
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,1,Left,1.425569772720337,80.98065185546875,0.5583374500274658
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,1,Right,1.2938354015350342,76.65292358398438,0.6999814510345459
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,1,Left,0.8033812046051025,77.1746826171875,0.4333477020263672
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,1,Left,1.1259500980377195,12.527374267578123,0.3914670944213867
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,1,Left,0.0049376487731933,69.31655883789062,0.541661262512207
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,1,Left,0.6708779335021973,48.73809814453125,0.4499990940093994
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,0.0,Right,secondOrder,1,Right,0.0069344043731689,36.25883483886719,0.716292142868042
2024-05-07,SO055PI094,J,C,40,4,1,4,1.0,Left,secondOrder,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,2.0,Right,secondOrder,1,Right,0.4833838939666748,33.84613037109375,0.4333491325378418
2024-05-07,SO055PI094,J,C,40,4,1,4,3.0,Right,scattered_blink,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,4.0,Right,square_blink_black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,5.0,Right,secondOrder,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,6.0,Left,square_blink_white,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,7.0,Left,black,1,Left,0.0155441761016845,47.19895935058594,0.8666341304779053
2024-05-07,SO055PI094,J,C,40,4,1,4,8.0,Left,square_blink_white,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,9.0,Left,refresh,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,10.0,Left,refresh,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,11.0,Right,scattered_blink,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,12.0,Right,scattered_blink,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,13.0,Right,square_blink_black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,14.0,Right,square_blink_black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,15.0,Right,secondOrder,1,Right,0.0044341087341308,42.38334655761719,0.7833311557769775
2024-05-07,SO055PI094,J,C,40,4,1,4,16.0,Right,square_blink_white,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,17.0,Right,scattered_blink,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,18.0,Right,scattered_blink,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,19.0,Right,square_blink_white,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,20.0,Right,square_blink_white,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,21.0,Right,refresh,1,Right,0.00374436378479,50.96699523925781,0.6914634704589844
2024-05-07,SO055PI094,J,C,40,4,1,4,22.0,Left,square_blink_white,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,23.0,Right,refresh,1,Right,0.0026948451995849,17.340370178222656,0.6668357849121094
2024-05-07,SO055PI094,J,C,40,4,1,4,24.0,Right,scattered_blink,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,25.0,Right,black,1,Right,0.0057494640350341,21.93417358398437,0.7249996662139893
2024-05-07,SO055PI094,J,C,40,4,1,4,26.0,Right,black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,27.0,Left,scattered_blink,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,28.0,Right,square_blink_black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,29.0,Left,square_blink_white,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,30.0,Left,refresh,1,Left,0.0019710063934326,41.863067626953125,0.7333383560180664
2024-05-07,SO055PI094,J,C,40,4,1,4,31.0,Left,square_blink_black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,32.0,Left,square_blink_white,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,33.0,Right,refresh,1,Right,0.0020291805267333,51.48872375488281,0.7416634559631348
2024-05-07,SO055PI094,J,C,40,4,1,4,34.0,Left,secondOrder,1,Left,1.046116828918457,38.596527099609375,0.4583330154418945
2024-05-07,SO055PI094,J,C,40,4,1,4,35.0,Right,black,1,Right,0.00954270362854,40.56069946289063,0.6166660785675049
2024-05-07,SO055PI094,J,C,40,4,1,4,36.0,Left,black,1,Left,0.0020556449890136,29.05816650390625,0.6166653633117676
2024-05-07,SO055PI094,J,C,40,4,1,4,37.0,Right,scattered_blink,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,38.0,Left,black,1,Right,0.5751447677612305,17.635513305664062,0.7836043834686279
2024-05-07,SO055PI094,J,C,40,4,1,4,39.0,Left,secondOrder,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,40.0,Right,square_blink_black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,41.0,Right,refresh,1,Right,0.0120389461517333,53.56715393066406,0.674666166305542
2024-05-07,SO055PI094,J,C,40,4,1,4,42.0,Right,black,1,Right,0.005481481552124,43.78610229492188,0.6416652202606201
2024-05-07,SO055PI094,J,C,40,4,1,4,43.0,Right,square_blink_black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,44.0,Left,black,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,45.0,Left,secondOrder,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,46.0,Left,refresh,0,,,,
2024-05-07,SO055PI094,J,C,40,4,1,4,47.0,Left,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,1,Left,0.0028953552246093,24.35565185546875,0.9500010013580322
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,1,Right,0.0061874389648437,38.163177490234375,0.8249988555908203
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,1,Left,1.4568932056427002,22.572799682617188,0.5416531562805176
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,1,Right,1.0471649169921875,33.787109375,0.9500136375427246
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,1,Right,0.5943424701690674,43.60763549804688,0.4583380222320556
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,1,Right,0.9766855239868164,44.93798828125,0.3999996185302734
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,1,Right,0.8865914344787598,35.39764404296875,0.4331331253051758
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,1,Left,1.125138521194458,10.017196655273438,0.8666903972625732
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,0.0,Left,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,1.0,Right,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,2.0,Right,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,3.0,Left,secondOrder,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,4.0,Left,scattered_blink,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,5.0,Left,black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,6.0,Left,scattered_blink,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,7.0,Left,square_blink_white,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,8.0,Left,refresh,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,9.0,Right,scattered_blink,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,10.0,Right,black,1,Right,0.5250372886657715,42.51486206054688,0.4083225727081299
2024-05-07,SO057PI096,F,C,40,4,1,4,11.0,Right,secondOrder,1,Right,0.005277395248413,16.138580322265625,0.59999680519104
2024-05-07,SO057PI096,F,C,40,4,1,4,12.0,Right,black,1,Right,1.1299734115600586,37.9090576171875,0.3750002384185791
2024-05-07,SO057PI096,F,C,40,4,1,4,13.0,Left,scattered_blink,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,14.0,Right,secondOrder,1,Right,0.0054342746734619,10.181739807128906,0.466665506362915
2024-05-07,SO057PI096,F,C,40,4,1,4,15.0,Right,refresh,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,16.0,Right,refresh,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,17.0,Left,scattered_blink,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,18.0,Left,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,19.0,Left,black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,20.0,Right,square_blink_white,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,21.0,Right,black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,22.0,Left,square_blink_white,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,23.0,Left,secondOrder,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,24.0,Right,black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,25.0,Right,black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,26.0,Right,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,27.0,Right,square_blink_white,1,Right,0.553004264831543,31.017242431640625,0.4670314788818359
2024-05-07,SO057PI096,F,C,40,4,1,4,28.0,Right,scattered_blink,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,29.0,Left,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,30.0,Right,secondOrder,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,31.0,Left,secondOrder,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,32.0,Left,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,33.0,Left,refresh,1,Left,0.451981782913208,55.235107421875,0.3750152587890625
2024-05-07,SO057PI096,F,C,40,4,1,4,34.0,Right,square_blink_white,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,35.0,Right,square_blink_white,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,36.0,Right,scattered_blink,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,37.0,Right,square_blink_black,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,38.0,Left,secondOrder,1,Left,0.0015666484832763,18.098365783691406,0.6000051498413086
2024-05-07,SO057PI096,F,C,40,4,1,4,39.0,Right,square_blink_white,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,40.0,Left,square_blink_white,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,41.0,Left,secondOrder,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,42.0,Right,scattered_blink,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,43.0,Left,refresh,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,44.0,Left,refresh,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,45.0,Left,refresh,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,46.0,Right,refresh,0,,,,
2024-05-07,SO057PI096,F,C,40,4,1,4,47.0,Left,black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,1,Right,0.0009002685546875,36.49655151367188,0.7580893039703369
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,1,Right,0.6792924404144287,33.1961669921875,0.591672420501709
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,1,Left,1.0237362384796145,56.44610595703125,0.975001335144043
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,0.0,Right,secondOrder,1,Right,0.0044391155242919,41.52262878417969,0.6003365516662598
2024-05-07,SO058PI097,F,C,40,4,1,4,1.0,Left,refresh,1,Left,0.0065717697143554,66.8935546875,0.5249330997467041
2024-05-07,SO058PI097,F,C,40,4,1,4,2.0,Left,refresh,1,Left,0.0060925483703613,42.03984069824219,0.6499855518341064
2024-05-07,SO058PI097,F,C,40,4,1,4,3.0,Right,scattered_blink,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,4.0,Right,square_blink_black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,5.0,Right,square_blink_black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,6.0,Right,square_blink_white,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,7.0,Right,black,1,Right,0.004462718963623,31.032997131347656,0.8166658878326416
2024-05-07,SO058PI097,F,C,40,4,1,4,8.0,Right,secondOrder,1,Right,0.0039830207824707,15.594345092773438,0.6250150203704834
2024-05-07,SO058PI097,F,C,40,4,1,4,9.0,Right,black,1,Right,1.1227011680603027,14.70367431640625,0.2999992370605469
2024-05-07,SO058PI097,F,C,40,4,1,4,10.0,Left,secondOrder,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,11.0,Right,scattered_blink,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,12.0,Right,square_blink_black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,13.0,Right,refresh,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,14.0,Left,square_blink_black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,15.0,Left,square_blink_black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,16.0,Left,square_blink_white,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,17.0,Right,square_blink_white,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,18.0,Right,refresh,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,19.0,Right,square_blink_black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,20.0,Right,scattered_blink,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,21.0,Left,black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,22.0,Left,refresh,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,23.0,Left,black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,24.0,Right,secondOrder,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,25.0,Right,square_blink_white,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,26.0,Right,secondOrder,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,27.0,Right,scattered_blink,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,28.0,Right,refresh,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,29.0,Left,scattered_blink,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,30.0,Left,refresh,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,31.0,Left,scattered_blink,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,32.0,Right,secondOrder,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,33.0,Right,square_blink_white,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,34.0,Left,black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,35.0,Right,square_blink_white,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,36.0,Right,square_blink_black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,37.0,Right,black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,38.0,Left,secondOrder,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,39.0,Left,black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,40.0,Left,secondOrder,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,41.0,Left,scattered_blink,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,42.0,Left,square_blink_black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,43.0,Left,square_blink_white,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,44.0,Right,black,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,45.0,Left,refresh,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,46.0,Left,square_blink_white,0,,,,
2024-05-07,SO058PI097,F,C,40,4,1,4,47.0,Right,scattered_blink,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Right,0.0073668956756591,39.66123962402344,0.6833400726318359
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Left,0.5170114040374756,18.14710998535156,0.4500002861022949
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Right,0.0017285346984863,33.42582702636719,0.5251986980438232
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Left,0.0073919296264648,40.22398376464844,0.5249924659729004
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Right,0.7445602416992188,25.388153076171875,0.4414525032043457
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Left,1.003997802734375,34.296600341796875,0.4500112533569336
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Right,0.0047042369842529,47.94331359863281,0.6499996185302734
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Right,0.0128867626190185,40.45278930664063,0.4999995231628418
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Left,0.8278412818908691,15.482322692871094,0.4416675567626953
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Right,0.0063269138336181,43.00408935546875,0.7249932289123535
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,1,Right,1.4162380695343018,30.362579345703125,0.58333420753479
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,,,none,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,0.0,Right,scattered_blink,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,1.0,Right,scattered_blink,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,2.0,Right,black,1,Right,0.001354694366455,41.27214050292969,0.6418430805206299
2024-05-07,SO059PI098,J,C,40,4,1,4,3.0,Left,scattered_blink,0,,,,
2024-05-07,SO059PI098,J,C,40,4,1,4,4.0,Right,secondOrder,0,,,,
